1250.00000 -999.00000 1.22875 0.15217 -0.10878 -7.62405 -6.91204 -6.93486 -7.08727 -7.30663 -6.31060
1260.00000 -999.00000 1.22859 0.15214 -0.10876 -7.62702 -6.92217 -6.94339 -7.09652 -7.31885 -6.32276
1270.00000 -999.00000 1.22857 0.15214 -0.10875 -7.61831 -6.93179 -6.95252 -7.10488 -7.33446 -6.33380
1280.00000 -999.00000 1.22855 0.15214 -0.10872 -7.63086 -6.94131 -6.96247 -7.11288 -7.35034 -6.34504
1290.00000 -999.00000 1.22843 0.15210 -0.10866 -7.66744 -6.95081 -6.97210 -7.12252 -7.37341 -6.35599
1300.00000 -999.00000 1.22828 0.15207 -0.10863 -7.67577 -6.96051 -6.98112 -7.13243 -7.37470 -6.36787
1310.00000 -999.00000 1.22821 0.15206 -0.10863 -7.67627 -6.97000 -6.99021 -7.14106 -7.39522 -6.37821
1320.00000 -999.00000 1.22819 0.15206 -0.10861 -7.67833 -6.97944 -6.99997 -7.14935 -7.40723 -6.38997
1330.00000 -999.00000 1.22812 0.15205 -0.10857 -7.70548 -6.98888 -7.00981 -7.15810 -7.43091 -6.40092
1340.00000 -999.00000 1.22800 0.15202 -0.10854 -7.72104 -6.99827 -7.01913 -7.16788 -7.43326 -6.41257
1350.00000 -999.00000 1.22791 0.15200 -0.10853 -7.72651 -7.00745 -7.02809 -7.17672 -7.44724 -6.42314
1360.00000 -999.00000 1.22787 0.15200 -0.10852 -7.72794 -7.01651 -7.03736 -7.18501 -7.46272 -6.43472
1370.00000 -999.00000 1.22783 0.15199 -0.10850 -7.74233 -7.02563 -7.04696 -7.19328 -7.48090 -6.44684
1380.00000 -999.00000 1.22775 0.15197 -0.10847 -7.76163 -7.03475 -7.05632 -7.20232 -7.49100 -6.45751
1390.00000 -999.00000 1.22765 0.15195 -0.10846 -7.76932 -7.04368 -7.06521 -7.21139 -7.49470 -6.46902
1400.00000 -999.00000 1.22760 0.15195 -0.10845 -7.77399 -7.05245 -7.07405 -7.21970 -7.51103 -6.48076
1410.00000 -999.00000 1.22756 0.15194 -0.10844 -7.78084 -7.06126 -7.08322 -7.22782 -7.52671 -6.49152
1420.00000 -999.00000 1.22752 0.15194 -0.10842 -7.79670 -7.07016 -7.09243 -7.23616 -7.54051 -6.50289
1430.00000 -999.00000 1.22744 0.15192 -0.10841 -7.80778 -7.07893 -7.10123 -7.24497 -7.54359 -6.51232
1440.00000 -999.00000 1.22738 0.15191 -0.10840 -7.81398 -7.08747 -7.10969 -7.25329 -7.55318 -6.52448
1450.00000 -999.00000 1.22734 0.15191 -0.10840 -7.81936 -7.09594 -7.11825 -7.26121 -7.56789 -6.53281
1460.00000 -999.00000 1.22731 0.15190 -0.10839 -7.82922 -7.10449 -7.12696 -7.26897 -7.58179 -6.54335
1470.00000 -999.00000 1.22726 0.15189 -0.10838 -7.84149 -7.11302 -7.13550 -7.27704 -7.58979 -6.55266
1480.00000 -999.00000 1.22720 0.15188 -0.10837 -7.84860 -7.12135 -7.14367 -7.28511 -7.59287 -6.56100
1490.00000 -999.00000 1.22716 0.15188 -0.10837 -7.85440 -7.12948 -7.15168 -7.29269 -7.60416 -6.57056
1500.00000 -999.00000 1.22713 0.15188 -0.10837 -7.86087 -7.13761 -7.15980 -7.29996 -7.61737 -6.57984
1510.00000 -999.00000 1.22711 0.15188 -0.10836 -7.87073 -7.14577 -7.16796 -7.30721 -7.62823 -6.58836
1520.00000 -999.00000 1.22707 0.15187 -0.10836 -7.87955 -7.15384 -7.17585 -7.31463 -7.63280 -6.59612
1530.00000 -999.00000 1.22703 0.15187 -0.10836 -7.88554 -7.16166 -7.18344 -7.32182 -7.63795 -6.60314
1540.00000 -999.00000 1.22700 0.15186 -0.10836 -7.89126 -7.16929 -7.19092 -7.32859 -7.64910 -6.61015
1550.00000 -999.00000 1.22698 0.15187 -0.10836 -7.89811 -7.17686 -7.19843 -7.33514 -7.66016 -6.61866
1560.00000 -999.00000 1.22696 0.15186 -0.10836 -7.90668 -7.18439 -7.20581 -7.34170 -7.66797 -6.62616
1570.00000 -999.00000 1.22693 0.15186 -0.10836 -7.91357 -7.19172 -7.21290 -7.34831 -7.67166 -6.63236
1580.00000 -999.00000 1.22691 0.15186 -0.10836 -7.91903 -7.19880 -7.21972 -7.35460 -7.67820 -6.63938
1590.00000 -999.00000 1.22689 0.15186 -0.10837 -7.92455 -7.20572 -7.22648 -7.36060 -7.68809 -6.64597
1600.00000 -999.00000 1.22688 0.15186 -0.10837 -7.93115 -7.21259 -7.23319 -7.36646 -7.69662 -6.65257
1610.00000 -999.00000 1.22687 0.15186 -0.10838 -7.93844 -7.21933 -7.23974 -7.37237 -7.70257 -6.65853
1620.00000 -999.00000 1.22685 0.15186 -0.10838 -7.94424 -7.22587 -7.24602 -7.37820 -7.70656 -6.66623
1630.00000 -999.00000 1.22684 0.15186 -0.10839 -7.94933 -7.23221 -7.25212 -7.38380 -7.71345 -6.67260
1640.00000 -999.00000 1.22683 0.15187 -0.10840 -7.95464 -7.23846 -7.25818 -7.38921 -7.72156 -6.67785
1650.00000 -999.00000 1.22683 0.15187 -0.10840 -7.96089 -7.24465 -7.26417 -7.39459 -7.72847 -6.68396
1660.00000 -999.00000 1.22682 0.15187 -0.10841 -7.96727 -7.25075 -7.27001 -7.40000 -7.73370 -6.69023
1670.00000 -999.00000 1.22681 0.15187 -0.10842 -7.97261 -7.25671 -7.27569 -7.40536 -7.73840 -6.69607
1680.00000 -999.00000 1.22681 0.15187 -0.10843 -7.97755 -7.26255 -7.28125 -7.41054 -7.74497 -6.70157
