    20400	0.0408		1.176989709	0.152349456	-0.10032881		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    20520	0.04104		1.176769429	0.151939875	-0.099973909		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    20640	0.04128		1.17656801	0.151640839	-0.099746787		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    20760	0.04152		1.175529464	0.151295836	-0.100093789		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    20880	0.04176		1.175711908	0.15152258	-0.100684203		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    21000	0.042		1.176964571	0.151770379	-0.100592085		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    21120	0.04224		1.177928818	0.151055841	-0.100442352		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    21240	0.04248		1.177765378	0.151261384	-0.10102037		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    21360	0.04272		1.177588772	0.151546885	-0.101974537		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    21480	0.04296		1.178239077	0.15123322	-0.101965783		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    21600	0.0432		1.179376195	0.151028363	-0.10138794		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    21720	0.04344		1.180562068	0.151214089	-0.101445709		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    21840	0.04368		1.180872795	0.151240293	-0.101440144		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    21960	0.04392		1.181099012	0.151652529	-0.101607043		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    22080	0.04416		1.182463814	0.151387577	-0.101504246		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    22200	0.0444		1.183290066	0.151547017	-0.102090932		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    22320	0.04464		1.185098424	0.151937195	-0.103020785		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    22440	0.04488		1.186257887	0.152398536	-0.103328668		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    22560	0.04512		1.186616793	0.152305535	-0.103385839		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
